5534.4 0.0
5535.1 0.0032995967
5555.4 0.0027376849
5575.6 0.0027229546
5595.7 0.0032511377
5616.3 0.0054024719
5636.1 0.016706083
5656.1 0.1521365
5677.0 0.4281749
5698.6 0.5162027
5719.4 0.5110035
5740.1 0.515959
5760.7 0.5246814
5782.0 0.5031219
5802.5 0.5018278
5822.8 0.5185707
5843.2 0.5211507
5864.0 0.522946
5884.1 0.5151654
5904.1 0.5177172
5924.0 0.5095131
5944.5 0.4932447
5964.2 0.496832
5983.8 0.5118313
6003.2 0.5151002
6023.2 0.5154311
6042.4 0.5148019
6061.5 0.5089914
6081.1 0.5065964
6100.0 0.5034432
6118.7 0.5055533
6137.3 0.5082043
6156.4 0.5148987
6174.7 0.5138052
6192.8 0.5105671
6210.9 0.5141607
6229.3 0.5094786
6247.1 0.504785
6264.6 0.5076817
6282.1 0.4942574
6301.4 0.5059497
6320.5 0.5031075
6339.7 0.5075957
6358.7 0.5092627
6378.2 0.5122747
6397.0 0.5107307
6415.8 0.5075052
6434.4 0.5015149
6453.5 0.4998652
6472.0 0.4992497
6490.3 0.5039378
6508.5 0.5119253
6527.1 0.5143816
6545.1 0.5124624
6562.9 0.5113639
6581.3 0.5121374
6598.9 0.5090568
6616.3 0.5043945
6633.7 0.5029235
6651.5 0.5066172
6668.5 0.5118943
6685.5 0.5154653
6702.3 0.514187
6720.2 0.510927
6738.2 0.5081383
6756.0 0.5083581
6773.8 0.5092635
6792.0 0.5087589
6809.6 0.5062492
6827.0 0.5051715
6844.4 0.5025271
6862.2 0.4819208
6879.3 0.4239239
6896.3 0.4276133
6913.2 0.4738987
6930.5 0.4803154
6947.1 0.48434
6963.6 0.4866165
6980.5 0.4951364
6996.8 0.4883542
7012.9 0.4870172
7028.9 0.4831997
7046.5 0.4875008
7063.3 0.4887698
7080.1 0.4884336
7096.8 0.4794639
7113.9 0.4498434
7130.4 0.370803
7146.7 0.2300924
7163.0 0.1034346
7179.6 0.037409421
7195.6 0.014551216
7211.5 0.0066075949
7227.2 0.0033500348
7243.3 0.0018397571
7258.8 0.0013878819
7274.2 0.00091730064
7289.4 0.00046383805
7299.9 0.0
